496097349.993187,3ec3d2ca-4624-4943-a2f6-69e222c57393,-97,Apple TV
496097349.998969,3ec3d2ca-4624-4943-a2f6-69e222c57393,-98,Apple TV
496097350.162714,bc3c94b6-9c70-4e2c-9205-0b5d3476c7d6,127,MI_SCALE
496097350.163183,bc3c94b6-9c70-4e2c-9205-0b5d3476c7d6,-93,MI_SCALE
496097350.17543,3ec3d2ca-4624-4943-a2f6-69e222c57393,-93,Apple TV
496097350.175751,3ec3d2ca-4624-4943-a2f6-69e222c57393,-94,Apple TV
496097350.356346,3ec3d2ca-4624-4943-a2f6-69e222c57393,127,Apple TV
496097350.536922,3ec3d2ca-4624-4943-a2f6-69e222c57393,-94,Apple TV
496097350.537637,3ec3d2ca-4624-4943-a2f6-69e222c57393,127,Apple TV
496097350.719653,3ec3d2ca-4624-4943-a2f6-69e222c57393,-94,Apple TV
496097350.72139,3ec3d2ca-4624-4943-a2f6-69e222c57393,-95,Apple TV
496097351.084711,3ec3d2ca-4624-4943-a2f6-69e222c57393,-97,Apple TV
496097351.26812,3ec3d2ca-4624-4943-a2f6-69e222c57393,-93,Apple TV
496097351.268489,3ec3d2ca-4624-4943-a2f6-69e222c57393,-92,Apple TV
496096850.044643,d9114d7c-6168-4471-805e-95c5ed325dc5,86.0,Heart Rate Sensor
496097351.634833,3ec3d2ca-4624-4943-a2f6-69e222c57393,-101,Apple TV
496097351.815852,3ec3d2ca-4624-4943-a2f6-69e222c57393,127,Apple TV
496097351.816995,3ec3d2ca-4624-4943-a2f6-69e222c57393,127,Apple TV
496097352.206038,bc3c94b6-9c70-4e2c-9205-0b5d3476c7d6,-94,MI_SCALE
496097352.206559,bc3c94b6-9c70-4e2c-9205-0b5d3476c7d6,-95,MI_SCALE
496097352.361094,3ec3d2ca-4624-4943-a2f6-69e222c57393,-94,Apple TV
496097352.362993,3ec3d2ca-4624-4943-a2f6-69e222c57393,-92,Apple TV
496097352.724167,3ec3d2ca-4624-4943-a2f6-69e222c57393,-89,Apple TV
496097352.724531,3ec3d2ca-4624-4943-a2f6-69e222c57393,-90,Apple TV
496097352.908654,3ec3d2ca-4624-4943-a2f6-69e222c57393,-92,Apple TV
496097352.909163,3ec3d2ca-4624-4943-a2f6-69e222c57393,-91,Apple TV
496097353.089273,3ec3d2ca-4624-4943-a2f6-69e222c57393,-88,Apple TV
496097353.090237,3ec3d2ca-4624-4943-a2f6-69e222c57393,-88,Apple TV
496097353.235046,bc3c94b6-9c70-4e2c-9205-0b5d3476c7d6,-84,MI_SCALE
496097353.235502,bc3c94b6-9c70-4e2c-9205-0b5d3476c7d6,-85,MI_SCALE
496097353.635351,3ec3d2ca-4624-4943-a2f6-69e222c57393,-87,Apple TV
496097353.636436,3ec3d2ca-4624-4943-a2f6-69e222c57393,-88,Apple TV
496097353.818008,3ec3d2ca-4624-4943-a2f6-69e222c57393,-83,Apple TV
496097353.818354,3ec3d2ca-4624-4943-a2f6-69e222c57393,-83,Apple TV
496097354.002674,3ec3d2ca-4624-4943-a2f6-69e222c57393,-86,Apple TV
496097354.004143,3ec3d2ca-4624-4943-a2f6-69e222c57393,-87,Apple TV
496097354.262328,bc3c94b6-9c70-4e2c-9205-0b5d3476c7d6,-78,MI_SCALE
496097354.262789,bc3c94b6-9c70-4e2c-9205-0b5d3476c7d6,-77,MI_SCALE
496097354.373201,3ec3d2ca-4624-4943-a2f6-69e222c57393,-79,Apple TV
496097354.373561,3ec3d2ca-4624-4943-a2f6-69e222c57393,-79,Apple TV
496097354.556766,3ec3d2ca-4624-4943-a2f6-69e222c57393,-91,Apple TV
496097354.557329,3ec3d2ca-4624-4943-a2f6-69e222c57393,-91,Apple TV
496097354.7375,3ec3d2ca-4624-4943-a2f6-69e222c57393,-88,Apple TV
496097354.737906,3ec3d2ca-4624-4943-a2f6-69e222c57393,-88,Apple TV
496097354.921797,3ec3d2ca-4624-4943-a2f6-69e222c57393,-84,Apple TV
496097354.922638,3ec3d2ca-4624-4943-a2f6-69e222c57393,-85,Apple TV
496097355.286067,3ec3d2ca-4624-4943-a2f6-69e222c57393,-88,Apple TV
496097355.286829,3ec3d2ca-4624-4943-a2f6-69e222c57393,127,Apple TV
496097355.296159,bc3c94b6-9c70-4e2c-9205-0b5d3476c7d6,-84,MI_SCALE
496097355.472255,3ec3d2ca-4624-4943-a2f6-69e222c57393,-88,Apple TV
496097355.473139,3ec3d2ca-4624-4943-a2f6-69e222c57393,-89,Apple TV
496097355.65411,3ec3d2ca-4624-4943-a2f6-69e222c57393,-87,Apple TV
496097356.208737,3ec3d2ca-4624-4943-a2f6-69e222c57393,-87,Apple TV
496097356.209288,3ec3d2ca-4624-4943-a2f6-69e222c57393,-87,Apple TV
496097356.393857,3ec3d2ca-4624-4943-a2f6-69e222c57393,-92,Apple TV
496097356.394671,3ec3d2ca-4624-4943-a2f6-69e222c57393,-92,Apple TV
496097356.578901,3ec3d2ca-4624-4943-a2f6-69e222c57393,-91,Apple TV
496097356.579737,3ec3d2ca-4624-4943-a2f6-69e222c57393,-89,Apple TV
496097356.758879,3ec3d2ca-4624-4943-a2f6-69e222c57393,127,Apple TV
496097356.759505,3ec3d2ca-4624-4943-a2f6-69e222c57393,-94,Apple TV
496097356.940841,3ec3d2ca-4624-4943-a2f6-69e222c57393,-87,Apple TV
496097356.941312,3ec3d2ca-4624-4943-a2f6-69e222c57393,-86,Apple TV
496097357.104141,EBEFD083-70A2-47C8-9837-E7B5634DF527,0,Beacon3
496097357.139012,3ec3d2ca-4624-4943-a2f6-69e222c57393,-86,Apple TV
496097357.139581,3ec3d2ca-4624-4943-a2f6-69e222c57393,-84,Apple TV
496097357.30723,3ec3d2ca-4624-4943-a2f6-69e222c57393,-88,Apple TV
496097357.308195,3ec3d2ca-4624-4943-a2f6-69e222c57393,-88,Apple TV
496097357.350554,bc3c94b6-9c70-4e2c-9205-0b5d3476c7d6,-83,MI_SCALE
496097357.351704,bc3c94b6-9c70-4e2c-9205-0b5d3476c7d6,-83,MI_SCALE
496097357.861982,3ec3d2ca-4624-4943-a2f6-69e222c57393,-85,Apple TV
496097357.862817,3ec3d2ca-4624-4943-a2f6-69e222c57393,-85,Apple TV
496097358.043547,3ec3d2ca-4624-4943-a2f6-69e222c57393,127,Apple TV
496097358.044376,3ec3d2ca-4624-4943-a2f6-69e222c57393,-91,Apple TV
496097358.08281,EBEFD083-70A2-47C8-9837-E7B5634DF527,0,Beacon3
496097358.231201,3ec3d2ca-4624-4943-a2f6-69e222c57393,-83,Apple TV
496097358.231956,3ec3d2ca-4624-4943-a2f6-69e222c57393,-83,Apple TV
496097358.440153,bc3c94b6-9c70-4e2c-9205-0b5d3476c7d6,-77,MI_SCALE
496097358.509369,bc3c94b6-9c70-4e2c-9205-0b5d3476c7d6,-77,MI_SCALE
496097358.510527,3ec3d2ca-4624-4943-a2f6-69e222c57393,-85,Apple TV
496097358.51115,3ec3d2ca-4624-4943-a2f6-69e222c57393,-85,Apple TV
496097358.778462,3ec3d2ca-4624-4943-a2f6-69e222c57393,-83,Apple TV
496097358.779849,3ec3d2ca-4624-4943-a2f6-69e222c57393,-83,Apple TV
496097358.959022,3ec3d2ca-4624-4943-a2f6-69e222c57393,-85,Apple TV
496097358.959404,3ec3d2ca-4624-4943-a2f6-69e222c57393,-85,Apple TV
496097359.088532,EBEFD083-70A2-47C8-9837-E7B5634DF527,0,Beacon3
496097359.326485,3ec3d2ca-4624-4943-a2f6-69e222c57393,-85,Apple TV
496097359.327254,3ec3d2ca-4624-4943-a2f6-69e222c57393,-85,Apple TV
496097359.410318,bc3c94b6-9c70-4e2c-9205-0b5d3476c7d6,-76,MI_SCALE
496097359.411518,bc3c94b6-9c70-4e2c-9205-0b5d3476c7d6,-77,MI_SCALE
496097359.508615,3ec3d2ca-4624-4943-a2f6-69e222c57393,-87,Apple TV
496097359.509464,3ec3d2ca-4624-4943-a2f6-69e222c57393,-87,Apple TV
496097359.871442,3ec3d2ca-4624-4943-a2f6-69e222c57393,-83,Apple TV
496097359.872201,3ec3d2ca-4624-4943-a2f6-69e222c57393,-83,Apple TV
496097360.079723,EBEFD083-70A2-47C8-9837-E7B5634DF527,0,Beacon3
496097360.416084,3ec3d2ca-4624-4943-a2f6-69e222c57393,-83,Apple TV
496097360.416919,3ec3d2ca-4624-4943-a2f6-69e222c57393,-83,Apple TV
496097360.43443,bc3c94b6-9c70-4e2c-9205-0b5d3476c7d6,-76,MI_SCALE
496097360.435541,bc3c94b6-9c70-4e2c-9205-0b5d3476c7d6,-74,MI_SCALE
496097360.778785,3ec3d2ca-4624-4943-a2f6-69e222c57393,-90,Apple TV
496097360.779231,3ec3d2ca-4624-4943-a2f6-69e222c57393,-89,Apple TV
496097360.96132,3ec3d2ca-4624-4943-a2f6-69e222c57393,-91,Apple TV
496097360.962085,3ec3d2ca-4624-4943-a2f6-69e222c57393,-91,Apple TV
496097361.084511,EBEFD083-70A2-47C8-9837-E7B5634DF527,0,Beacon3
496097361.142821,3ec3d2ca-4624-4943-a2f6-69e222c57393,-86,Apple TV
496097361.143652,3ec3d2ca-4624-4943-a2f6-69e222c57393,-85,Apple TV
496097361.460623,bc3c94b6-9c70-4e2c-9205-0b5d3476c7d6,-74,MI_SCALE
496097361.461113,bc3c94b6-9c70-4e2c-9205-0b5d3476c7d6,-75,MI_SCALE
496097361.508285,3ec3d2ca-4624-4943-a2f6-69e222c57393,-84,Apple TV
496097361.508724,3ec3d2ca-4624-4943-a2f6-69e222c57393,-84,Apple TV
496097361.872658,3ec3d2ca-4624-4943-a2f6-69e222c57393,-87,Apple TV
496097361.874655,3ec3d2ca-4624-4943-a2f6-69e222c57393,127,Apple TV
496097362.058763,3ec3d2ca-4624-4943-a2f6-69e222c57393,-91,Apple TV
496097362.060935,3ec3d2ca-4624-4943-a2f6-69e222c57393,-91,Apple TV
496097362.08156,EBEFD083-70A2-47C8-9837-E7B5634DF527,0,Beacon3
496097362.421523,3ec3d2ca-4624-4943-a2f6-69e222c57393,-93,Apple TV
496097362.423677,3ec3d2ca-4624-4943-a2f6-69e222c57393,127,Apple TV
496097362.483274,bc3c94b6-9c70-4e2c-9205-0b5d3476c7d6,-77,MI_SCALE
496097362.484787,bc3c94b6-9c70-4e2c-9205-0b5d3476c7d6,-77,MI_SCALE
496097362.606664,3ec3d2ca-4624-4943-a2f6-69e222c57393,-88,Apple TV
496097362.607482,3ec3d2ca-4624-4943-a2f6-69e222c57393,-89,Apple TV
496097362.971073,3ec3d2ca-4624-4943-a2f6-69e222c57393,-91,Apple TV
496097362.971893,3ec3d2ca-4624-4943-a2f6-69e222c57393,-91,Apple TV
496097363.083657,EBEFD083-70A2-47C8-9837-E7B5634DF527,0,Beacon3
496097363.15422,3ec3d2ca-4624-4943-a2f6-69e222c57393,-88,Apple TV
496097363.156808,3ec3d2ca-4624-4943-a2f6-69e222c57393,-87,Apple TV
496097363.514408,bc3c94b6-9c70-4e2c-9205-0b5d3476c7d6,-80,MI_SCALE
496097363.517987,bc3c94b6-9c70-4e2c-9205-0b5d3476c7d6,-80,MI_SCALE
496097363.524789,3ec3d2ca-4624-4943-a2f6-69e222c57393,-85,Apple TV
496097363.52723,3ec3d2ca-4624-4943-a2f6-69e222c57393,-85,Apple TV
496097363.703004,3ec3d2ca-4624-4943-a2f6-69e222c57393,-83,Apple TV
496097363.703915,3ec3d2ca-4624-4943-a2f6-69e222c57393,-83,Apple TV
496097363.889109,3ec3d2ca-4624-4943-a2f6-69e222c57393,-83,Apple TV
496097363.891519,3ec3d2ca-4624-4943-a2f6-69e222c57393,-83,Apple TV
496097364.075126,3ec3d2ca-4624-4943-a2f6-69e222c57393,-97,Apple TV
496097364.077885,3ec3d2ca-4624-4943-a2f6-69e222c57393,127,Apple TV
496097364.095007,EBEFD083-70A2-47C8-9837-E7B5634DF526,0,ToiletBeacon2
496097364.110063,EBEFD083-70A2-47C8-9837-E7B5634DF527,0,Beacon3
496097364.25858,3ec3d2ca-4624-4943-a2f6-69e222c57393,-86,Apple TV
496097364.259382,3ec3d2ca-4624-4943-a2f6-69e222c57393,-85,Apple TV
496097364.439135,3ec3d2ca-4624-4943-a2f6-69e222c57393,127,Apple TV
496097364.542905,bc3c94b6-9c70-4e2c-9205-0b5d3476c7d6,-78,MI_SCALE
496097364.621307,3ec3d2ca-4624-4943-a2f6-69e222c57393,-85,Apple TV
496097364.99083,3ec3d2ca-4624-4943-a2f6-69e222c57393,-80,Apple TV
496097364.993375,3ec3d2ca-4624-4943-a2f6-69e222c57393,-79,Apple TV
496097365.095539,EBEFD083-70A2-47C8-9837-E7B5634DF526,0,ToiletBeacon2
496097365.113253,EBEFD083-70A2-47C8-9837-E7B5634DF527,0,Beacon3
496097365.172765,3ec3d2ca-4624-4943-a2f6-69e222c57393,-81,Apple TV
496097365.355093,3ec3d2ca-4624-4943-a2f6-69e222c57393,-72,Apple TV
496097365.357908,3ec3d2ca-4624-4943-a2f6-69e222c57393,-72,Apple TV
496097365.535672,3ec3d2ca-4624-4943-a2f6-69e222c57393,-69,Apple TV
496097365.538404,3ec3d2ca-4624-4943-a2f6-69e222c57393,-69,Apple TV
496097365.568726,bc3c94b6-9c70-4e2c-9205-0b5d3476c7d6,127,MI_SCALE
496097365.571995,bc3c94b6-9c70-4e2c-9205-0b5d3476c7d6,-66,MI_SCALE
496097365.719326,3ec3d2ca-4624-4943-a2f6-69e222c57393,-69,Apple TV
496097365.720183,3ec3d2ca-4624-4943-a2f6-69e222c57393,-69,Apple TV
496097365.899446,3ec3d2ca-4624-4943-a2f6-69e222c57393,-77,Apple TV
496097365.900037,3ec3d2ca-4624-4943-a2f6-69e222c57393,-77,Apple TV
496097366.086416,3ec3d2ca-4624-4943-a2f6-69e222c57393,-71,Apple TV
496097366.088762,3ec3d2ca-4624-4943-a2f6-69e222c57393,-71,Apple TV
496097366.094694,EBEFD083-70A2-47C8-9837-E7B5634DF526,0,ToiletBeacon2
496097366.104064,EBEFD083-70A2-47C8-9837-E7B5634DF527,0,Beacon3
496097366.113428,EBEFD083-70A2-47C8-9837-E7B5634DF528,0,KitchenBeacon4
