496141313.17841,3ec3d2ca-4624-4943-a2f6-69e222c57393,127,Apple TV
496141313.34068,3ec3d2ca-4624-4943-a2f6-69e222c57393,-54,Apple TV
496141313.341103,3ec3d2ca-4624-4943-a2f6-69e222c57393,-54,Apple TV
496141313.522636,3ec3d2ca-4624-4943-a2f6-69e222c57393,-51,Apple TV
496141313.523094,3ec3d2ca-4624-4943-a2f6-69e222c57393,-51,Apple TV
496141313.528739,bc3c94b6-9c70-4e2c-9205-0b5d3476c7d6,-71,MI_SCALE
496141313.536561,bc3c94b6-9c70-4e2c-9205-0b5d3476c7d6,-71,MI_SCALE
496141313.705545,3ec3d2ca-4624-4943-a2f6-69e222c57393,-51,Apple TV
496141313.705953,3ec3d2ca-4624-4943-a2f6-69e222c57393,-51,Apple TV
496141313.88837,3ec3d2ca-4624-4943-a2f6-69e222c57393,-59,Apple TV
496141313.889574,3ec3d2ca-4624-4943-a2f6-69e222c57393,-59,Apple TV
496141314.108164,EBEFD083-70A2-47C8-9837-E7B5634DF524,0,KitchenBeacon0
496141314.120457,EBEFD083-70A2-47C8-9837-E7B5634DF525,0,HallBeacon1
496141314.254982,3ec3d2ca-4624-4943-a2f6-69e222c57393,-51,Apple TV
496141314.255314,3ec3d2ca-4624-4943-a2f6-69e222c57393,-51,Apple TV
496141314.456047,3ec3d2ca-4624-4943-a2f6-69e222c57393,-52,Apple TV
496141314.458452,3ec3d2ca-4624-4943-a2f6-69e222c57393,-52,Apple TV
496141314.556064,bc3c94b6-9c70-4e2c-9205-0b5d3476c7d6,-76,MI_SCALE
496141314.558133,bc3c94b6-9c70-4e2c-9205-0b5d3476c7d6,-76,MI_SCALE
496141314.624375,3ec3d2ca-4624-4943-a2f6-69e222c57393,-59,Apple TV
496141314.625731,3ec3d2ca-4624-4943-a2f6-69e222c57393,-60,Apple TV
496141314.808635,3ec3d2ca-4624-4943-a2f6-69e222c57393,-62,Apple TV
496141314.809475,3ec3d2ca-4624-4943-a2f6-69e222c57393,-62,Apple TV
496141314.987013,3ec3d2ca-4624-4943-a2f6-69e222c57393,-55,Apple TV
496141314.987338,3ec3d2ca-4624-4943-a2f6-69e222c57393,-56,Apple TV
496141315.095097,EBEFD083-70A2-47C8-9837-E7B5634DF524,0,KitchenBeacon0
496141315.102847,EBEFD083-70A2-47C8-9837-E7B5634DF525,0,HallBeacon1
496141315.122245,EBEFD083-70A2-47C8-9837-E7B5634DF526,0,ToiletBeacon2
496141315.133304,EBEFD083-70A2-47C8-9837-E7B5634DF528,-81,KitchenBeacon4
496141315.355722,3ec3d2ca-4624-4943-a2f6-69e222c57393,-69,Apple TV
496141315.356142,3ec3d2ca-4624-4943-a2f6-69e222c57393,-69,Apple TV
496141315.539613,3ec3d2ca-4624-4943-a2f6-69e222c57393,-58,Apple TV
496141315.541658,3ec3d2ca-4624-4943-a2f6-69e222c57393,-58,Apple TV
496141315.58352,bc3c94b6-9c70-4e2c-9205-0b5d3476c7d6,-72,MI_SCALE
496141315.58492,bc3c94b6-9c70-4e2c-9205-0b5d3476c7d6,-72,MI_SCALE
496141315.718882,3ec3d2ca-4624-4943-a2f6-69e222c57393,-60,Apple TV
496141315.719953,3ec3d2ca-4624-4943-a2f6-69e222c57393,-61,Apple TV
496141315.903537,3ec3d2ca-4624-4943-a2f6-69e222c57393,-79,Apple TV
496141315.90418,3ec3d2ca-4624-4943-a2f6-69e222c57393,-79,Apple TV
496141316.087532,3ec3d2ca-4624-4943-a2f6-69e222c57393,-59,Apple TV
496141316.087865,3ec3d2ca-4624-4943-a2f6-69e222c57393,-59,Apple TV
496141316.099952,EBEFD083-70A2-47C8-9837-E7B5634DF524,0,KitchenBeacon0
496141316.106543,EBEFD083-70A2-47C8-9837-E7B5634DF525,0,HallBeacon1
496141316.118095,EBEFD083-70A2-47C8-9837-E7B5634DF526,0,ToiletBeacon2
496141316.128484,EBEFD083-70A2-47C8-9837-E7B5634DF528,-81,KitchenBeacon4
496141316.273123,3ec3d2ca-4624-4943-a2f6-69e222c57393,-66,Apple TV
496141316.27346,3ec3d2ca-4624-4943-a2f6-69e222c57393,-65,Apple TV
496141316.458119,3ec3d2ca-4624-4943-a2f6-69e222c57393,-62,Apple TV
496141316.614668,bc3c94b6-9c70-4e2c-9205-0b5d3476c7d6,-72,MI_SCALE
496141316.64307,3ec3d2ca-4624-4943-a2f6-69e222c57393,127,Apple TV
496141316.825024,3ec3d2ca-4624-4943-a2f6-69e222c57393,-61,Apple TV
496141317.005626,3ec3d2ca-4624-4943-a2f6-69e222c57393,-64,Apple TV
496141317.112996,EBEFD083-70A2-47C8-9837-E7B5634DF524,0,KitchenBeacon0
496141317.11904,EBEFD083-70A2-47C8-9837-E7B5634DF525,0,HallBeacon1
496141317.168389,EBEFD083-70A2-47C8-9837-E7B5634DF526,0,ToiletBeacon2
496141317.184663,EBEFD083-70A2-47C8-9837-E7B5634DF527,0,Beacon3
496141317.193529,EBEFD083-70A2-47C8-9837-E7B5634DF528,0,KitchenBeacon4
496141317.373601,3ec3d2ca-4624-4943-a2f6-69e222c57393,-59,Apple TV
496141317.555534,3ec3d2ca-4624-4943-a2f6-69e222c57393,-62,Apple TV
496141317.555895,3ec3d2ca-4624-4943-a2f6-69e222c57393,-62,Apple TV
496141317.638104,bc3c94b6-9c70-4e2c-9205-0b5d3476c7d6,-66,MI_SCALE
496141318.085175,EBEFD083-70A2-47C8-9837-E7B5634DF524,0,KitchenBeacon0
496141318.092044,EBEFD083-70A2-47C8-9837-E7B5634DF525,-78,HallBeacon1
496141318.100087,EBEFD083-70A2-47C8-9837-E7B5634DF526,0,ToiletBeacon2
496141318.106404,3ec3d2ca-4624-4943-a2f6-69e222c57393,-59,Apple TV
496141318.107693,EBEFD083-70A2-47C8-9837-E7B5634DF527,0,Beacon3
496141318.115977,EBEFD083-70A2-47C8-9837-E7B5634DF528,0,KitchenBeacon4
496141318.289437,3ec3d2ca-4624-4943-a2f6-69e222c57393,-60,Apple TV
496141318.473171,3ec3d2ca-4624-4943-a2f6-69e222c57393,-58,Apple TV
496141318.657459,3ec3d2ca-4624-4943-a2f6-69e222c57393,-58,Apple TV
496141318.665592,bc3c94b6-9c70-4e2c-9205-0b5d3476c7d6,-70,MI_SCALE
496141318.666319,bc3c94b6-9c70-4e2c-9205-0b5d3476c7d6,-70,MI_SCALE
496141318.838144,3ec3d2ca-4624-4943-a2f6-69e222c57393,-59,Apple TV
496141319.085925,EBEFD083-70A2-47C8-9837-E7B5634DF524,0,KitchenBeacon0
496141319.092016,EBEFD083-70A2-47C8-9837-E7B5634DF525,-80,HallBeacon1
496141319.099534,EBEFD083-70A2-47C8-9837-E7B5634DF526,0,ToiletBeacon2
496141319.106808,EBEFD083-70A2-47C8-9837-E7B5634DF527,0,Beacon3
496141319.121162,EBEFD083-70A2-47C8-9837-E7B5634DF528,0,KitchenBeacon4
496141319.206009,3ec3d2ca-4624-4943-a2f6-69e222c57393,-59,Apple TV
496141319.206375,3ec3d2ca-4624-4943-a2f6-69e222c57393,-59,Apple TV
496141319.570554,3ec3d2ca-4624-4943-a2f6-69e222c57393,-62,Apple TV
496141319.571248,3ec3d2ca-4624-4943-a2f6-69e222c57393,-63,Apple TV
496141319.689338,bc3c94b6-9c70-4e2c-9205-0b5d3476c7d6,-69,MI_SCALE
496141319.689794,bc3c94b6-9c70-4e2c-9205-0b5d3476c7d6,-70,MI_SCALE
496141319.758103,3ec3d2ca-4624-4943-a2f6-69e222c57393,-59,Apple TV
496141319.758487,3ec3d2ca-4624-4943-a2f6-69e222c57393,-60,Apple TV
496141320.087952,EBEFD083-70A2-47C8-9837-E7B5634DF524,0,KitchenBeacon0
496141320.094401,EBEFD083-70A2-47C8-9837-E7B5634DF525,-80,HallBeacon1
496141320.100645,EBEFD083-70A2-47C8-9837-E7B5634DF526,0,ToiletBeacon2
496141320.106354,EBEFD083-70A2-47C8-9837-E7B5634DF527,0,Beacon3
496141320.115863,EBEFD083-70A2-47C8-9837-E7B5634DF528,0,KitchenBeacon4
496141320.123628,3ec3d2ca-4624-4943-a2f6-69e222c57393,-58,Apple TV
496141320.124467,3ec3d2ca-4624-4943-a2f6-69e222c57393,-58,Apple TV
496141320.308146,3ec3d2ca-4624-4943-a2f6-69e222c57393,-61,Apple TV
496141320.308633,3ec3d2ca-4624-4943-a2f6-69e222c57393,-63,Apple TV
496141320.493144,3ec3d2ca-4624-4943-a2f6-69e222c57393,-59,Apple TV
496141320.493637,3ec3d2ca-4624-4943-a2f6-69e222c57393,-59,Apple TV
496141320.678028,3ec3d2ca-4624-4943-a2f6-69e222c57393,-59,Apple TV
496141320.678899,3ec3d2ca-4624-4943-a2f6-69e222c57393,-59,Apple TV
496141320.715067,bc3c94b6-9c70-4e2c-9205-0b5d3476c7d6,-74,MI_SCALE
496141320.715552,bc3c94b6-9c70-4e2c-9205-0b5d3476c7d6,-74,MI_SCALE
496141320.858485,3ec3d2ca-4624-4943-a2f6-69e222c57393,-62,Apple TV
496141320.859091,3ec3d2ca-4624-4943-a2f6-69e222c57393,-63,Apple TV
496141321.040641,3ec3d2ca-4624-4943-a2f6-69e222c57393,-59,Apple TV
496141321.040984,3ec3d2ca-4624-4943-a2f6-69e222c57393,-59,Apple TV
496141321.08929,EBEFD083-70A2-47C8-9837-E7B5634DF524,0,KitchenBeacon0
496141321.095983,EBEFD083-70A2-47C8-9837-E7B5634DF525,-81,HallBeacon1
496141321.145773,EBEFD083-70A2-47C8-9837-E7B5634DF526,0,ToiletBeacon2
496141321.152197,EBEFD083-70A2-47C8-9837-E7B5634DF527,0,Beacon3
496141321.166914,EBEFD083-70A2-47C8-9837-E7B5634DF528,0,KitchenBeacon4
496141321.222554,3ec3d2ca-4624-4943-a2f6-69e222c57393,-59,Apple TV
496141321.223236,3ec3d2ca-4624-4943-a2f6-69e222c57393,-59,Apple TV
496141321.407561,3ec3d2ca-4624-4943-a2f6-69e222c57393,-58,Apple TV
496141321.407891,3ec3d2ca-4624-4943-a2f6-69e222c57393,-58,Apple TV
496141321.588105,3ec3d2ca-4624-4943-a2f6-69e222c57393,-61,Apple TV
496141321.588527,3ec3d2ca-4624-4943-a2f6-69e222c57393,-62,Apple TV
496141321.743904,bc3c94b6-9c70-4e2c-9205-0b5d3476c7d6,-68,MI_SCALE
496141321.744347,bc3c94b6-9c70-4e2c-9205-0b5d3476c7d6,-67,MI_SCALE
496141321.774428,3ec3d2ca-4624-4943-a2f6-69e222c57393,-59,Apple TV
496141321.774877,3ec3d2ca-4624-4943-a2f6-69e222c57393,-59,Apple TV
496141321.957792,3ec3d2ca-4624-4943-a2f6-69e222c57393,-59,Apple TV
496141321.958169,3ec3d2ca-4624-4943-a2f6-69e222c57393,-59,Apple TV
496141322.090357,EBEFD083-70A2-47C8-9837-E7B5634DF524,0,KitchenBeacon0
496141322.096957,EBEFD083-70A2-47C8-9837-E7B5634DF525,-83,HallBeacon1
496141322.102424,EBEFD083-70A2-47C8-9837-E7B5634DF526,0,ToiletBeacon2
496141322.117374,EBEFD083-70A2-47C8-9837-E7B5634DF527,0,Beacon3
496141322.123154,EBEFD083-70A2-47C8-9837-E7B5634DF528,0,KitchenBeacon4
496141322.139386,3ec3d2ca-4624-4943-a2f6-69e222c57393,-63,Apple TV
